"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"82.990";"82.99";"5";"Other business service activities n.e.c.";"Other business serv. act. n.e.c.";""
"84";"O";"2";"Public administration and defence; compulsory social security";"Public adm., defence, soc. security";""
"84.1";"84";"3";"Administration of the State and the economic and social policy of the community";"Public administration proper";""
"84.2";"84";"3";"Provision of services to the community as a whole";"Prov. of serv. to the community";""
"84.3";"84";"3";"Compulsory social security activities";"Comp. social security activities";""
"84.11";"84.1";"4";"General public administration activities";"Gen. public adm. act.";""
"84.12";"84.1";"4";"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security";"Act. provid. health care, educ. etc.";""
"84.13";"84.1";"4";"Regulation of and contribution to more efficient operation of businesses";"Reg. of operation of business";""
"84.21";"84.2";"4";"Foreign affairs";"Foreign affairs";""
"84.22";"84.2";"4";"Defence activities";"Defence activities";""
"84.23";"84.2";"4";"Justice and judicial activities";"Justice and judicial activities";""
"84.24";"84.2";"4";"Public order and safety activities";"Public order and safety act.";""
"84.25";"84.2";"4";"Fire service activities";"Fire service activities";""
"84.30";"84.3";"4";"Compulsory social security activities";"Comp. social security activities";""
"84.110";"84.11";"5";"General public administration activities";"Gen. public adm. act.";""
"84.120";"84.12";"5";"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security";"Act. provid. health care, educ. etc.";""
"84.130";"84.13";"5";"Regulation of and contribution to more efficient operation of businesses";"Reg. of operation of business";""
"84.210";"84.21";"5";"Foreign affairs";"Foreign affairs";""
"84.220";"84.22";"5";"Defence activities";"Defence activities";""
"84.230";"84.23";"5";"Justice and judicial activities";"Justice and judicial activities";""
"84.240";"84.24";"5";"Public order and safety activities";"Public order and safety act.";""
"84.250";"84.25";"5";"Fire service activities";"Fire service activities";""
"84.300";"84.30";"5";"Compulsory social security activities";"Comp. social security activities";""
"85";"P";"2";"Education";"Education";""
"85.1";"85";"3";"Pre-primary education";"Pre-primary education";""
"85.2";"85";"3";"Primary education";"Primary education";""
"85.3";"85";"3";"Secondary education";"Secondary education";""
"85.4";"85";"3";"Higher education";"Higher education";""
"85.5";"85";"3";"Other education";"Other education";""
"85.6";"85";"3";"Educational support activities";"Educational support act.";""
"85.10";"85.1";"4";"Pre-primary education";"Pre-primary education";""
"85.20";"85.2";"4";"Primary education";"Primary education";""
"85.31";"85.3";"4";"General secondary education";"General secondary education";""
"85.32";"85.3";"4";"Technical and vocational secondary education";"Tech., vocation. sec. education";""
"85.41";"85.4";"4";"Post-secondary non-tertiary education";"Post-second. non-tert. education";""
"85.42";"85.4";"4";"Tertiary education";"Tertiary education";""
"85.51";"85.5";"4";"Sports and recreation education";"Sports and recreation educ.";""
"85.52";"85.5";"4";"Cultural education";"Cultural education";""
"85.53";"85.5";"4";"Driving school activities";"Driving school activities";""
"85.59";"85.5";"4";"Other education n.e.c.";"Other education n.e.c.";""
"85.60";"85.6";"4";"Educational support activities";"Educational support act.";""
"85.100";"85.10";"5";"Pre-primary education";"Pre-primary education";""
"85.201";"85.20";"5";"General primary education";"General primary education";""
"85.202";"85.20";"5";"Special education for handicapped";"Gen. education for handicapped";""
"85.203";"85.20";"5";"Competence centre and other special needs education";"Comp. centre/other spec. needs educ.";""
"85.310";"85.31";"5";"General secondary education";"General secondary education";""
"85.320";"85.32";"5";"Technical and vocational secondary education";"Tech., vocation. sec. education";""
"85.410";"85.41";"5";"Post-secondary non-tertiary education";"Post-second. non-tert. education";""
"85.421";"85.42";"5";"Education at universities";"Education at universities";""
"85.422";"85.42";"5";"Education at specialised university institutions";"Education at spec. university inst.";""
"85.423";"85.42";"5";"Education at regional colleges";"Education at regional colleges";""
"85.424";"85.42";"5";"Education at military colleges";"Education at military colleges";""
"85.429";"85.42";"5";"Education at other colleges";"Education at other colleges";""
"85.510";"85.51";"5";"Sports and recreation education";"Sports and recreation educ.";""
"85.521";"85.52";"5";"Municipal cultural schools";"Municipal cultural schools";""
"85.522";"85.52";"5";"Art education";"Art education";""
"85.529";"85.52";"5";"Other cultural education";"Other cultural education";""
"85.530";"85.53";"5";"Driving school activities";"Driving school activities";""
"85.591";"85.59";"5";"Folk high school education";"Folk high school education";""
"85.592";"85.59";"5";"Labour market training";"Labour market training";""
"85.593";"85.59";"5";"Activities of adult education associations";"Act. of adult educ. associations";""
"85.594";"85.59";"5";"Adult education centres";"Adult education centres";""
"85.595";"85.59";"5";"Activities of part-time teachers";"Act. of part-time teachers";""
"85.596";"85.59";"5";"Religious education";"Religious education";""
"85.599";"85.59";"5";"Other education";"Other education";""
"85.601";"85.60";"5";"Educational and psychological counselling services";"Educ./psych. counselling serv.";""
"85.609";"85.60";"5";"Other educational support services";"Other educational supp. serv.";""
"86";"Q";"2";"Human health activities";"Human health activities";""
"86.1";"86";"3";"Hospital activities";"Hospital activities";""
"86.2";"86";"3";"Medical and dental practice activities";"Medical/dental practice act.";""
"86.9";"86";"3";"Other human health activities";"Other human health act.";""
"86.10";"86.1";"4";"Hospital activities";"Hospital activities";""
"86.21";"86.2";"4";"General medical practice activities";"General medical practice act.";""
"86.22";"86.2";"4";"Specialist medical practice activities";"Spec. medical practice act.";""
"86.23";"86.2";"4";"Dental practice activities";"Dental practice activities";""
"86.90";"86.9";"4";"Other human health activities";"Other human health act.";""
"86.101";"86.10";"5";"General hospitals";"General hospitals";""
"86.102";"86.10";"5";"Specialised hospitals";"Specialised hospitals";""
"86.103";"86.10";"5";"Other specialised health institutions";"Other spec. health inst.";""
"86.104";"86.10";"5";"Mental health hospitals for adults";"Mental health hosp. for adults";""
"86.105";"86.10";"5";"Mental health hospitals for children and adolescents";"Ment. health hosp child/adolescents";""
"86.106";"86.10";"5";"Drug treatment units within specialist health services";"Drug treat with spec. health serv.";""
"86.107";"86.10";"5";"Rehabilitation institutions";"Rehabilitation inst.";""
"86.211";"86.21";"5";"General practitioners";"General practitioners";""
"86.212";"86.21";"5";"Outpatient clinics";"Outpatient clinics";""
"86.221";"86.22";"5";"Physicians, specialists other than psychiatrists";"Physicians, spec. other than psych";""
"86.222";"86.22";"5";"Psychiatrists";"Psychiatrists";""
"86.223";"86.22";"5";"Outpatient mental health clinics for adults";"Outpat. ment. health clin., adults";""
"86.224";"86.22";"5";"Outpatient mental clinics for children and adolescents";"Outpat. ment. clin., child/adolescent";""
"86.225";"86.22";"5";"Outpatient clinics for alcoholics and drug addicts";"Outpat. clin. alcoholics/drug addicts";""
"86.230";"86.23";"5";"Dental practice activities";"Dental practice activities";""
"86.901";"86.90";"5";"Home nursing care";"Home nursing care";""
"86.902";"86.90";"5";"Physiotherapy services";"Physiotherapy services";""
"86.903";"86.90";"5";"Maternal and child health care and school health services";"Maternal and child health care etc.";""
"86.904";"86.90";"5";"Other preventive health care";"Other preventive health care";""
"86.905";"86.90";"5";"Psychologist services";"Psychologist services";""
"86.906";"86.90";"5";"Medical laboratories";"Medical laboratories";""
"86.907";"86.90";"5";"Ambulance services";"Ambulance services";""
"86.909";"86.90";"5";"Other health services";"Other health services";""
"87";"Q";"2";"Residential care activities";"Residential care activities";""
"87.1";"87";"3";"Residential nursing care activities";"Residential nursing care act.";""
"87.2";"87";"3";"Residential care activities for mental retardation, mental health and substance abuse";"Res. care act. for mental retardation";""
"87.3";"87";"3";"Residential care activities for the elderly and disabled";"Res. care act. for elderly and disabled";""
"87.9";"87";"3";"Other residential care activities";"Other residential care activities";""
"87.10";"87.1";"4";"Residential nursing care activities";"Residential nursing care act.";""
"87.20";"87.2";"4";"Residential care activities for mental retardation, mental health and substance abuse";"Res. care act. mental retard. etc.";""
"87.30";"87.3";"4";"Residential care activities for the elderly and disabled";"Res. care act. elderly/disabled";""
"87.90";"87.9";"4";"Other residential care activities";"Other residential care act.";""
"87.101";"87.10";"5";"Residential specialised nursing home";"Residential spec. nursing homes";""
"87.102";"87.10";"5";"Residential nursing homes";"Residential nursing homes";""
"87.201";"87.20";"5";"Residential nursing homes for the mentally retarded";"Resid. nurs. homes, ment. retarded";""
"87.202";"87.20";"5";"Residential institutions for alcoholics and drug addicts";"Resid. inst. alcoholics/drug addicts";""
"87.203";"87.20";"5";"Dwellings for retarded";"Dwellings, retarded";""
"87.301";"87.30";"5";"Residential care activities for the elderly";"Resid. care act. for the elderly";""
"87.302";"87.30";"5";"Dwellings with day and night accommodation for the elderly and disabled";"Dwell. w. day/night accom., elderly";""
"87.303";"87.30";"5";"Dwellings with day accommodation for the elderly and disabled";"Dwell. w. day accom., elderly/disabl";""
"87.304";"87.30";"5";"Dwellings for short-term stay for disabled";"Dwell. for short-term stay, disabled";""
"87.305";"87.30";"5";"Sheltered accommodation for children";"Sheltered accom. for children";""
"87.901";"87.90";"5";"Child welfare institutions";"Child welfare institutions";""
"87.909";"87.90";"5";"Other social care institutions";"Other social care inst.";""
"88";"Q";"2";"Social work activities without accommodation";"Social work without accommodation";""
"88.1";"88";"3";"Social work activities without accommodation for the elderly and disabled";"Soc. work act. without accomm.";""
"88.9";"88";"3";"Other social work activities without accommodation";"Other social work without accomm.";""
"88.10";"88.1";"4";"Social work activities without accommodation for the elderly and disabled";"Soc. work elder/dis. without acc.";""
"88.91";"88.9";"4";"Child day-care activities";"Child day-care activities";""
"88.99";"88.9";"4";"Other social work activities without accommodation n.e.c.";"Soc. work act. without accomm.";""
"88.101";"88.10";"5";"Home help";"Home help";""
"88.102";"88.10";"5";"Day care activities for elderly and disabled";"Day care act., elderly/disabled";""
"88.103";"88.10";"5";"Centres for the elderly";"Centres for the elderly";""
"88.911";"88.91";"5";"Nursery schools";"Nursery schools";""
"88.912";"88.91";"5";"Play groups and nurseries";"Play groups and nurseries";""
"88.913";"88.91";"5";"School-age child care";"School-age child care";""
"88.914";"88.91";"5";"Leisure time clubs activities for children and adolescents";"Leisure time clubs act.";""
"88.991";"88.99";"5";"Child welfare care";"Child welfare care";""
"88.992";"88.99";"5";"Family counselling services";"Family counselling serv.";""
"88.993";"88.99";"5";"Vocational rehabilitation activities for unemployed persons";"Voc. rehab. act., unemployed pers.";""
"88.994";"88.99";"5";"Individual adapted work";"Individual adapted work";""
"88.995";"88.99";"5";"Social welfare organisations activities";"Soc. welfare org. act.";""
"88.996";"88.99";"5";"Reception centres for asylum seekers";"Reception centres, asylum seekers";""
"88.997";"88.99";"5";"Social welfare services without accommodation for alcoholics and drug addicts";"Soc. welfare serv. without accomm.";""
"88.998";"88.99";"5";"Municipal social service offices activities";"Municip. soc. serv. offices act.";""
"88.999";"88.99";"5";"Other social work activities without accommodation n.e.c.";"Other soc. work act. without accom.";""
"90";"R";"2";"Creative, arts and entertainment activities";"Arts and entertainment activities";""
"90.0";"90";"3";"Creative, arts and entertainment activities";"Creative/arts/entertainment act.";""
"90.01";"90.0";"4";"Performing arts";"Performing arts";""
"90.02";"90.0";"4";"Support activities to performing arts";"Support act. to performing arts";""
"90.03";"90.0";"4";"Artistic creation";"Artistic creation";""
"90.04";"90.0";"4";"Operation of arts facilities";"Operation of arts facilities";""
"90.011";"90.01";"5";"Performing artists and music entertainment activities";"Perf. art./ mus. entertainm. act.";""
"90.012";"90.01";"5";"Performing artists and entertainment activities within dramatic art";"Perf. art./entertain act., dramatic arts";""
"90.019";"90.01";"5";"Performing artists and other entertainment activities";"Perf. art./other entertainm. act";""
"90.020";"90.02";"5";"Support activities to performing arts";"Support act. to performing arts";""
"90.031";"90.03";"5";"Independent artistic activity within visual art";"Indep. art. act. within visual art";""
"90.032";"90.03";"5";"Independent artistic activity within music";"Indep. art. act. within music";""
"90.033";"90.03";"5";"Independent artistic activity within dramatic art";"Indep. art, act. within dramatic art";""
"90.034";"90.03";"5";"Independent artistic activity within literature";"Indep. art. act. within literature";""
"90.035";"90.03";"5";"Independent artistic activity within blogging";"Independent artistic activity within blogging";""
"90.039";"90.03";"5";"Other independent artistic activity";"Other indep. artistic act.";""
"90.040";"90.04";"5";"Operation of arts facilities";"Operation of arts facilities";""
"91";"R";"2";"Libraries, archives, museums and other cultural activities";"Libraries, museums, other culture";""
"91.0";"91";"3";"Libraries, archives, museums and other cultural activities";"Libraries, activities etc.";""
"91.01";"91.0";"4";"Libraries and archives activities";"Libraries and archives act.";""
"91.02";"91.0";"4";"Museums activities";"Museums activities";""
"91.03";"91.0";"4";"Operation of historical sites and buildings and similar visitor attractions";"Oper. hist. sites/build. etc.";""
"91.04";"91.0";"4";"Botanical and zoological gardens and nature reserves activities";"Boot. and zool. gardens etc.";""
"91.011";"91.01";"5";"Public libraries activities";"Public libraries act.";""
"91.012";"91.01";"5";"Special and research libraries activities";"Spec. and research libraries act.";""
"91.013";"91.01";"5";"Archive activities";"Archive activities";""
"91.021";"91.02";"5";"Art museums activities";"Art museums act.";""
"91.022";"91.02";"5";"Social history museums activities";"Soc. history museums act.";""
"91.023";"91.02";"5";"Natural history museums activities";"Natural hist. museums act.";""
"91.029";"91.02";"5";"Other museums activities";"Other museums act.";""
"91.030";"91.03";"5";"Operation of historical sites and buildings and similar visitor attractions";"Oper. hist. sites/build. etc.";""
"91.040";"91.04";"5";"Botanical and zoological gardens and nature reserves activities";"Boot. and zool. gardens etc.";""
"92";"R";"2";"Gambling and betting activities";"Gambling and betting activities";""
"92.0";"92";"3";"Gambling and betting activities";"Gambling and betting activities";""
"92.00";"92.0";"4";"Gambling and betting activities";"Gambling and betting activities";""
"92.000";"92.00";"5";"Gambling and betting activities";"Gambling and betting activities";""
"93";"R";"2";"Sports activities and amusement and recreation activities";"Sports, amusement, recreation";""
"93.1";"93";"3";"Sports activities";"Sports activities";""
"93.2";"93";"3";"Amusement and recreation activities";"Amusement/recreation act.";""
"93.11";"93.1";"4";"Operation of sports facilities";"Operation of sports facilities";""
"93.12";"93.1";"4";"Activities of sport clubs";"Activities of sport clubs";""
"93.13";"93.1";"4";"Fitness facilities";"Fitness facilities";""
"93.19";"93.1";"4";"Other sports activities";"Other sports activities";""
"93.21";"93.2";"4";"Activities of amusement parks and theme parks";"Act. of amusement parks/theme parks";""
"93.29";"93.2";"4";"Other amusement and recreation activities";"Other amusement/recreation act.";""
"93.110";"93.11";"5";"Operation of sports facilities";"Operation of sports facilities";""
"93.120";"93.12";"5";"Activities of sport clubs";"Activities of sports clubs";""
"93.130";"93.13";"5";"Fitness facilities";"Fitness facilities";""
"93.190";"93.19";"5";"Other sports activities";"Other sports activities";""
"93.210";"93.21";"5";"Activities of amusement parks and theme parks";"Act. of amusement parks/theme parks";""
"93.291";"93.29";"5";"Activities of adventure companies";"Act. of adventure comp.";""
"93.292";"93.29";"5";"Leisure establishments";"Leisure establishments";""
"93.299";"93.29";"5";"Other recreational activities n.e.c.";"Other recreational act. n.e.c.";""
"94";"S";"2";"Activities of membership organisations";"Membership organisations";""
"94.1";"94";"3";"Activities of business, employers and professional membership organisations";"Business,employers and prof. org.";""
"94.2";"94";"3";"Activities of trade unions";"Activities of trade unions";""
"94.9";"94";"3";"Activities of other membership organisations";"Act. of other membership org.";""
"94.11";"94.1";"4";"Activities of business and employers membership organisations";"Business, employers members. org.";""
"94.12";"94.1";"4";"Activities of professional membership organisations";"Professional membership org.";""
"94.20";"94.2";"4";"Activities of trade unions";"Activities of trade unions";""
"94.91";"94.9";"4";"Activities of religious organisations";"Act. of religious organisations";""
"94.92";"94.9";"4";"Activities of political organisations";"Act. of political organisations";""
"94.99";"94.9";"4";"Activities of other membership organisations n.e.c.";"Act. of other membership org. n.e.c.";""
"94.110";"94.11";"5";"Activities of business and employers membership organisations";"Business, employers members. org.";""
"94.120";"94.12";"5";"Activities of professional membership organisations";"Professional membership org.";""
"94.200";"94.20";"5";"Activities of trade unions";"Activities of trade unions";""
"94.910";"94.91";"5";"Activities of religious organisations";"Act. of religious organisations";""
"94.920";"94.92";"5";"Activities of political organisations";"Act. of political organisations";""
"94.991";"94.99";"5";"Activities of other membership organisations";"Act. of other membership org.";""
"94.992";"94.99";"5";"Charities which distribute means themselves";"Char. which distrib. means themselves";""
"95";"S";"2";"Repair of computers and personal and household goods";"Repair, personal, household goods";""
"95.1";"95";"3";"Repair of computers and communication equipment";"Rep. of computers/communic. equip.";""
"95.2";"95";"3";"Repair of personal and household goods";"Rep. of pers. and household goods";""
"95.11";"95.1";"4";"Repair of computers and peripheral equipment";"Rep. of computer/periph. equip.";""
"95.12";"95.1";"4";"Repair of communication equipment";"Rep. of communication equip.";""
"95.21";"95.2";"4";"Repair of consumer electronics";"Rep. of consumer electronics";""
"95.22";"95.2";"4";"Repair of household appliances and home and garden equipment";"Rep. househ. appl./home garden equip";""
"95.23";"95.2";"4";"Repair of footwear and leather goods";"Rep. of footwear and leather goods";""
"95.24";"95.2";"4";"Repair of furniture and home furnishings";"Rep. of furniture and home furnishing";""
"95.25";"95.2";"4";"Repair of watches, clocks and jewellery";"Rep. of watches, clocks, jewellery";""
"95.29";"95.2";"4";"Repair of other personal and household goods";"Rep. of other pers./househ. goods";""
"95.110";"95.11";"5";"Repair of computers and peripheral equipment";"Rep. of computer/periph. equip.";""
"95.120";"95.12";"5";"Repair of communication equipment";"Rep. of communication equip.";""
"95.210";"95.21";"5";"Repair of consumer electronics";"Rep. of consumer electronics";""
"95.220";"95.22";"5";"Repair of household appliances and home and garden equipment";"Rep. househ. appl./home garden equip";""
"95.230";"95.23";"5";"Repair of footwear and leather goods";"Rep. of footwear and leather goods";""
"95.240";"95.24";"5";"Repair of furniture and home furnishings";"Rep. of furniture and home furnishing";""
"95.250";"95.25";"5";"Repair of watches, clocks and jewellery";"Rep. of watches, clocks, jewellery";""
"95.290";"95.29";"5";"Repair of other personal and household goods";"Rep. of other pers./househ. goods";""
"96";"S";"2";"Other personal service activities";"Other personal service activities";""
"96.0";"96";"3";"Other personal service activities";"Other personal service activities";""
"96.01";"96.0";"4";"Washing and (dry-)cleaning of textile and fur products";"Wash/(dry)-clean of text./fur prod.";""
"96.02";"96.0";"4";"Hairdressing and other beauty treatment";"Hairdressing/other beauty treat.";""
"96.03";"96.0";"4";"Funeral and related activities";"Funeral and related act.";""
"96.04";"96.0";"4";"Physical well-being activities";"Physical well-being act.";""
"96.09";"96.0";"4";"Other personal service activities n.e.c.";"Other pers. service act. n.e.c.";""
"96.010";"96.01";"5";"Washing and (dry-)cleaning of textile and fur products";"Wash/(dry)-clean of text./fur prod.";""
"96.020";"96.02";"5";"Hairdressing and other beauty treatment";"Hairdressing/other beauty treat.";""
"96.030";"96.03";"5";"Funeral and related activities";"Funeral and related act.";""
"96.040";"96.04";"5";"Physical well-being activities";"Physical well-being act.";""
"96.090";"96.09";"5";"Other personal service activities n.e.c.";"Other pers. service act. n.e.c.";""
"97";"T";"2";"Activities of households as employers of domestic personnel";"Households as employers act.";""
"97.0";"97";"3";"Activities of households as employers of domestic personnel";"Households as employers act.";""
"97.00";"97.0";"4";"Activities of households as employers of domestic personnel";"Households as employers act.";""
"97.000";"97.00";"5";"Activities of households as employers of domestic personnel";"Households as employers act.";""
"99";"U";"2";"Activities of extraterritorial organisations and bodies";"Extraterr. organisations and bodies";""
"99.0";"99";"3";"Activities of extraterritorial organisations and bodies";"Extra-terr. organisations and bodies";""
"99.00";"99.0";"4";"Activities of extraterritorial organisations and bodies";"Extra-terr. organisations and bodies";""
"99.000";"99.00";"5";"Activities of extraterritorial organisations and bodies";"Extra-terr. organisations and bodies";""
"A";"";"1";"Agriculture, forestry and fishing";"Agriculture, forestry and fishing";""
"B";"";"1";"Mining and quarrying";"Mining and quarrying";""
"C";"";"1";"Manufacturing";"Manufacturing";""
"D";"";"1";"Electricity, gas, steam and air conditioning supply";"Electricity and gas supply";""
"E";"";"1";"Water supply; sewerage, waste management and remediation activities";"Water supply, sewerage, waste";""
"F";"";"1";"Construction";"Construction";""
"G";"";"1";"Wholesale and retail trade; repair of motor vehicles and motorcycles";"Domestic trade, car repair shop";""
"H";"";"1";"Transportation and storage";"Transportation and storage";""
"I";"";"1";"Accommodation and food service activities";"Accommodation, food service";""
"J";"";"1";"Information and communication";"Information and communication";""
"K";"";"1";"Financial and insurance activities";"Financial and insurance activities";""
"L";"";"1";"Real estate activities";"Real estate activities";""
"M";"";"1";"Professional, scientific and technical activities";"Profess., scientific, tech. act.";""
"N";"";"1";"Administrative and support service activities";"Administrative, support service";""
"O";"";"1";"Public administration and defence; compulsory social security";"Public adm., defence, soc. security";""
"P";"";"1";"Education";"Education";""
"Q";"";"1";"Human health and social work activities";"Human health, social work";""
"R";"";"1";"Arts, entertainment and recreation";"Arts, entertainment and recreation";""
"S";"";"1";"Other service activities";"Other service activities";""
"T";"";"1";"Activities of household as employers; undifferentiated goods- and services-producing activities of households for own account";"Households as employers act.";""
"U";"";"1";"Activities of extraterritorial organisations and bodies";"Extraterr. organisations and bodies";""
